recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,attributes_patterns,POS_all,cluster,sentiment_scores_noun_pos_vader,sentiment_score_noun_pos_vader,sentiment_scores_all_pos_vader,sentiment_score_all_pos_vader,sentiment_score_review_spacy,sentiment_score_noun_pos_spacy,sentiment_score_all_pos_spacy,consistency_noun_pos_vader,consistency_all_pos_vader,consistency_review_spacy,consistency_noun_pos_spacy,consistency_all_pos_spacy
152906651,english,"what can i say about party animals? (also from this point i will be referring to party animals as pa.)
party animals might of been a blast if the day i came home to play party animals my effing friend wasn't already home playing party animals on my pc. i told him to get off my pc so i can play party animals and he was all like no i got on first. after 3hrs of playing with his fat fingers i get to play because his mom told him to get home for sup. side note she makes a great mac and cheese. anyway i finally get to play party animals but my dang key bored was all sticky from my friend and his fat fingers because he loves peanut butter and jelly sandwiches. (also from this point on i will be referring to peanut butter and jelly sandwiches as pb&j.) so i clean the darn key bored and finally get to play party animals! 
its okay why no possum character? 
",1701750656,1701750656,True,1,1,0.4689922332763671,0,True,False,False,True,,,,76561199091596049,0,3,6676,0,6602,1702964724,"['fat fingers', 'great mac', 'fat fingers', 'peanut butter']","['i', 'say', 'party', 'animals', 'also', 'point', 'i', 'be', 'referring', 'party', 'animals', 'pa.', 'party', 'animals', 'been', 'blast', 'day', 'i', 'came', 'home', 'play', 'party', 'animals', 'effing', 'friend', 'was', ""n't"", 'already', 'home', 'playing', 'party', 'animals', 'pc', 'i', 'told', 'get', 'pc', 'i', 'play', 'party', 'animals', 'was', 'i', 'got', 'first', 'playing', 'fat', 'fingers', 'i', 'get', 'play', 'mom', 'told', 'get', 'home', 'sup', 'side', 'note', 'makes', 'great', 'mac', 'cheese', 'anyway', 'i', 'finally', 'get', 'play', 'party', 'animals', 'dang', 'key', 'bored', 'was', 'sticky', 'friend', 'fat', 'fingers', 'loves', 'peanut', 'butter', 'jelly', 'sandwiches', 'also', 'point', 'i', 'be', 'referring', 'peanut', 'butter', 'jelly', 'sandwiches', 'pb', 'j', 'i', 'clean', 'darn', 'key', 'bored', 'finally', 'get', 'play', 'party', 'animals', 'okay', 'possum', 'character']",0,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}",0.6249,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.03787878787878789,0.8,0.03787878787878789,consistent,inconsistent,consistent,consistent,consistent
152836856,english,the gambling mechanic to unlock certain costumes is ridiculous and should be rid of. the ui to customize your avatar isn't intuitive and requires a lot of moving the cursor around a lot.,1701644829,1701644829,False,0,0,0.0,0,True,False,False,True,,,,76561198027227588,0,5,9586,1350,1087,1707102989,['certain costumes'],"['gambling', 'mechanic', 'unlock', 'certain', 'costumes', 'is', 'ridiculous', 'be', 'rid', 'ui', 'customize', 'avatar', 'is', ""n't"", 'intuitive', 'requires', 'lot', 'moving', 'cursor', 'lot']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.05952380952380952,0.21428571428571427,-0.05952380952380952,inconsistent,inconsistent,consistent,inconsistent,consistent
152808866,english,"by using controller and pressing these button in order during the animal selection scene.

↑ ↑ ↓ ↓ ← → ← → b a

to unlock absolutely

[spoiler] ~~~~~~~~~~nothing~~~~~~~~~ [/spoiler]


the game was made in unity. the graphic is good. the game still fun even with this bad hit reg issue also if you thinking about being competitive in this game. you probably wrong, rng always beat skills.

multiple game mode
atleast not every game mode have a goal to abuse all these animals (ko).
would say few 4v4 team mode got something unique.

animals selection variety
there are multiple animal you can select even from starter. once you progress a while you get more animals in your animal selection screen.

not made for competitive (bad precision)
due to honky wonky janky hit detection, some of your hit won't register the worst case if you were too laggy. the game is very inconsistent with the hit reg and knock out timing.

assist: janky crosshair.
you can assist your teammate after you were fully knocked out. the jank at your crosshair not always aiming at correctly. sometimes it went far off from your crosshair also even if you successfully/accidently hit someone it just either knocked out or not.

skins
you can get skin for free or paid (microtransaction). i wouldn't recommend you spend $ on nemo buck if you don't give any funk about skins. the price is not worth and worst case that 
 legendary skin almost double the base game price.

mtx (microtransaction)
only skins as for now. you can still play all game mode with no extra cost. the skin price is kinda bad especially the nemo bucks. nemo buck can acquire from achievement and leveling progress. all of these are one time reward once you reach lv.100 you can't earn more unless buying with the garbage pricing.

gacha / lootbox
ony for skins.  skin for legendary tier, epic tier can get through here at rate 1.6%ish. the egg coins (assuming the currency for gacha) use to get randomized skin. there is pity system for this where in every 70spin if you haven't got any legendary you are guarantee to get 1. while epic tier will always guarantee at every 10spins. oh yeah you can use nemo bucks for that too. (gambling addiction alert)",1701616561,1701807881,True,0,0,0.4761904776096343,0,True,False,False,True,,,,76561198107870285,0,28,16282,4466,1328,1707077826,"['animal selection', '[ spoiler', 'bad hit', 'multiple game', 'more animals', 'animal selection', 'bad precision', 'wonky janky', 'worst case', 'nemo buck', 'worst case', 'legendary skin', 'extra cost', 'skin price', 'nemo bucks', 'nemo buck', 'legendary tier', '% ish', 'randomized skin', 'nemo bucks']","['using', 'controller', 'pressing', 'button', 'order', 'animal', 'selection', 'scene', '↑', '↓', '↓', '←', '→', '←', '→', 'b', 'unlock', 'absolutely', '[', 'spoiler', ']', '~~~~~~~~~~nothing~~~~~~~~~', '[', '/spoiler', ']', 'game', 'was', 'made', 'unity', 'graphic', 'is', 'good', 'game', 'still', 'fun', 'even', 'bad', 'hit', 'reg', 'issue', 'also', 'thinking', 'being', 'competitive', 'game', 'probably', 'wrong', 'rng', 'always', 'beat', 'skills', 'multiple', 'game', 'mode', 'not', 'game', 'mode', 'have', 'goal', 'abuse', 'animals', 'ko', 'say', 'few', 'team', 'mode', 'got', 'something', 'unique', 'animals', 'selection', 'variety', 'are', 'multiple', 'select', 'even', 'starter', 'once', 'progress', 'while', 'get', 'more', 'animals', 'animal', 'selection', 'screen', 'not', 'made', 'competitive', 'bad', 'precision', 'due', 'honky', 'wonky', 'janky', 'hit', 'detection', 'hit', ""n't"", 'register', 'worst', 'case', 'were', 'too', 'laggy', 'game', 'is', 'very', 'inconsistent', 'hit', 'reg', 'knock', 'timing', 'assist', 'janky', 'crosshair', 'assist', 'teammate', 'were', 'fully', 'knocked', 'jank', 'crosshair', 'not', 'always', 'aiming', 'correctly', 'sometimes', 'went', 'far', 'crosshair', 'also', 'even', 'successfully/accidently', 'hit', 'someone', 'just', 'either', 'knocked', 'not', 'skins', 'get', 'skin', 'free', 'paid', 'microtransaction', 'i', ""n't"", 'recommend', 'spend', 'nemo', 'buck', 'do', ""n't"", 'give', 'funk', 'skins', 'price', 'is', 'not', 'worth', 'worst', 'case', 'legendary', 'skin', 'almost', 'double', 'base', 'game', 'price', 'mtx', 'microtransaction', 'only', 'skins', 'now', 'still', 'play', 'game', 'mode', 'extra', 'cost', 'skin', 'price', 'is', 'kinda', 'bad', 'especially', 'nemo', 'bucks', 'nemo', 'buck', 'acquire', 'achievement', 'leveling', 'progress', 'are', 'time', 'reward', 'reach', 'lv.100', ""n't"", 'earn', 'more', 'buying', 'garbage', 'pricing', 'gacha', '/', 'lootbox', 'ony', 'skins', 'skin', 'legendary', 'tier', 'epic', 'tier', 'get', 'here', 'rate', '%', 'ish', 'egg', 'coins', 'assuming', 'currency', 'gacha', 'use', 'get', 'randomized', 'skin', 'is', 'pity', 'system', 'have', ""n't"", 'got', 'legendary', 'are', 'guarantee', 'get', 'epic', 'tier', 'always', 'guarantee', 'use', 'nemo', 'bucks', 'too', 'gambling', 'addiction', 'alert']",0,"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.9451}",-0.9451,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.07317073170731707,-0.14545454545454542,-0.058536585365853634,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
152773095,english,good game,1701576292,1701576292,True,0,0,0.0,0,True,False,False,True,,,,76561199469981009,0,2,6245,191,4367,1706776087,['good game'],"['good', 'game']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.14999999999999997,0.14999999999999997,0.14999999999999997,inconsistent,inconsistent,consistent,consistent,consistent
152759780,english,"good game
",1701559326,1701559326,True,0,0,0.0,0,True,False,False,True,,,,76561199110037468,0,6,8172,0,7785,1705789485,['good game'],"['good', 'game']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.14999999999999997,0.14999999999999997,0.14999999999999997,inconsistent,inconsistent,consistent,consistent,consistent
152697031,english,"satisfying punches and fun maps (unless ur crazy and like sportsrelated ones) hockeeee good tho. item shop is nice and so are the level progression. (free basic cookies and free ""pay"" money) wish more maps and items were released but im sure they are in the works. cute gwaphics too. games are being updated too :) i appreciate the responsiveness to fans. awesome voice chat options too!",1701492768,1701492768,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198406191104,0,2,9882,397,8295,1706757300,"['ur crazy', 'good tho', 'level progression', 'free basic', 'more maps', 'im sure', 'cute gwaphics', 'awesome voice']","['satisfying', 'punches', 'fun', 'maps', 'ur', 'crazy', 'sportsrelated', 'ones', 'hockeeee', 'good', 'tho', 'item', 'shop', 'is', 'nice', 'so', 'are', 'level', 'progression', 'free', 'basic', 'cookies', 'free', 'pay', 'money', 'wish', 'more', 'maps', 'items', 'were', 'released', 'im', 'sure', 'are', 'works', 'cute', 'gwaphics', 'too', 'games', 'are', 'being', 'updated', 'too', 'i', 'appreciate', 'responsiveness', 'fans', 'awesome', 'voice', 'chat', 'options', 'too']",0,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.9231}",0.9231,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.4076923076923077,0.375,0.39999999999999997,consistent,inconsistent,consistent,consistent,consistent
152685807,english,that's enough to explain this cool and wonderful game that tears flowed from my eyes during in one of matches from laugh!! 🤣🤣🤣,1701478016,1701478016,True,2,0,0.5435684919357299,0,True,False,False,True,,,,76561198809246899,286,4,6548,1055,1349,1707075490,['wonderful game'],"[""'s"", 'enough', 'explain', 'cool', 'wonderful', 'game', 'tears', 'flowed', 'eyes', 'matches', 'laugh', '🤣🤣🤣']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.28375000000000006,0.3,0.25,inconsistent,inconsistent,consistent,consistent,consistent
152675289,english,its fun and pain. mostly fun,1701465567,1701465567,True,0,0,0.0,0,True,False,False,True,,,,76561199543849511,0,1,4045,799,1621,1707097090,[],"['fun', 'pain', 'mostly', 'fun']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0,0.3,inconsistent,inconsistent,consistent,inconsistent,consistent
152589304,english,"a very fun game regarding the content of the game. what can suck is the people you play with and some of the modes/maps you encounter. sometimes i'll keep getting broken arrow again and again, while i definitely favour the sports modes or stuff like fluffy redemption because you get more time to play the game.

i can't compare it to any competitors because i haven't played any. but i can recommend this game.",1701360993,1701360993,True,0,0,0.0,0,True,False,False,True,,,,76561199473796681,0,3,9923,1620,3491,1707091011,"['fun game', 'broken arrow', 'fluffy redemption', 'more time']","['very', 'fun', 'game', 'regarding', 'content', 'game', 'suck', 'is', 'people', 'play', 'modes/maps', 'encounter', 'sometimes', 'i', 'keep', 'getting', 'broken', 'arrow', 'again', 'again', 'i', 'definitely', 'favour', 'sports', 'modes', 'stuff', 'fluffy', 'redemption', 'get', 'more', 'time', 'play', 'game', 'i', ""n't"", 'compare', 'competitors', 'i', 'have', ""n't"", 'played', 'i', 'recommend', 'game']",0,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.14555555555555555,-0.039999999999999994,-0.14555555555555555,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
152422320,english,"drunk fursuit fighting simulator 

this game is a blast with friends. very easy to just pick up and play a few rounds and have everyone screaming and laughing. hope they keep updating it with new levels and skins.",1701183110,1701183110,True,0,0,0.0,0,True,False,False,True,,,,76561198034385748,789,11,6084,492,4080,1707070457,"['few rounds', 'new levels']","['drunk', 'fursuit', 'fighting', 'simulator', 'game', 'is', 'blast', 'friends', 'very', 'easy', 'just', 'pick', 'play', 'few', 'rounds', 'have', 'everyone', 'screaming', 'laughing', 'hope', 'keep', 'updating', 'new', 'levels', 'skins']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.08006060606060605,-0.03181818181818183,-0.08006060606060605,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
152347382,english,good game!,1701151238,1701151297,True,0,0,0.0,0,True,False,False,True,,,,76561198236023356,240,2,4967,280,4408,1706906727,['good game'],"['good', 'game']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.09999999999999998,0.14999999999999997,0.14999999999999997,inconsistent,inconsistent,consistent,consistent,consistent
152305076,english,fun party like game. a bit similar to another title but with a few more game modes. fun with friends and honestly just somethin i have enjoyed quite a bit. not gonna lie this takes up a bit of time to play from time to time and it's truly enjoyable. waitin to see what other animals they plan to add! :3,1701123875,1701123875,True,0,0,0.0,0,True,False,False,True,,,,76561198084349217,0,2,9738,2059,3575,1706925762,"['bit similar', 'more game', 'other animals']","['fun', 'party', 'game', 'bit', 'similar', 'title', 'few', 'more', 'game', 'modes', 'fun', 'friends', 'honestly', 'just', 'somethin', 'i', 'have', 'enjoyed', 'quite', 'bit', 'not', 'gon', 'lie', 'takes', 'bit', 'time', 'play', 'time', 'time', ""'s"", 'truly', 'enjoyable', 'waitin', 'see', 'other', 'animals', 'plan', 'add', ':3']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.1703125,-0.0062500000000000056,0.1729166666666667,inconsistent,inconsistent,consistent,inconsistent,consistent
152277153,english,"ever wanted to beat a cat unconscious with a shovel, then throw it into the furnace?

well, me neither. but here you can!",1701111605,1701116559,True,0,1,0.0,0,True,False,False,True,,,,76561198015215689,1650,7,6159,1036,3233,1707068047,['cat unconscious'],"['ever', 'wanted', 'beat', 'cat', 'unconscious', 'shovel', 'then', 'throw', 'furnace', 'well', 'neither', 'here']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
152172253,english,"one of the funniest games i've ever played, absolutely love it.",1701055964,1701055964,True,0,0,0.0,0,True,False,False,True,,,,76561198870238544,0,3,7992,679,1364,1706850723,['funniest games'],"['funniest', 'games', 'i', ""'ve"", 'ever', 'played', 'absolutely']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5,0.0,0.2,inconsistent,inconsistent,consistent,inconsistent,consistent
152156400,english,"pretty fun little online brawler. especially fun when queuing up with a friend or playing locally. main problems as of writing the review: afk players and skill disparity in the community. afaik the developers are trying to update the game to make matchmaking more fair, but chances are if you are a casual player and aren't really into the competitive aspect of the game (especially if solo queuing) you won't have a good time. toxicity levels are manageable, some players will focus you (again, a much bigger problem when playing solo) but voice chat is mostly harmless in my experience. 

regarding microtransactions and skins: if you are putting hours into the game  you won't have to pay a dime for pretty much anything you want. i currently only know about 1 skin pack outright locked behind a paywall. level rewards are generous and skins that cost normal currency are basically free, especially once you hit level 100. paid currency drops in decent amounts from level ups, i never had to buy a skin for money and even managed to gift a fairly expensive skin. the issue may become worse (or better, actually) as more content is introduced and additional levels are added (though i'm not aware of developer plans to add more levels atm) 

all in all, if you like competitive online games that are a bit more random party animals comes recommended. queue times are not long right now and the game is not annoyingly random (though this also kinda depends on the map). skillful players will outmatch luck 90% of the time, i'd say. bugs are basically non existent, which is also a big plus. what little bugs i've encountered have been more fun than annoying.",1701046198,1701046198,True,0,0,0.0,0,True,False,False,True,,,,76561198036711061,544,7,6648,156,3951,1706556958,"['online brawler', 'main problems', 'skill disparity', 'casual player', 'competitive aspect', 'good time', 'bigger problem', 'much anything', 'skin pack', 'cost normal', 'normal currency', 'paid currency', 'decent amounts', 'expensive skin', 'additional levels', 'more levels', 'competitive online', 'random party', 'skillful players', 'non existent', 'big plus', 'bugs i', 'more fun']","['pretty', 'fun', 'little', 'online', 'brawler', 'especially', 'fun', 'queuing', 'friend', 'playing', 'locally', 'main', 'problems', 'writing', 'review', 'afk', 'players', 'skill', 'disparity', 'community', 'afaik', 'developers', 'are', 'trying', 'update', 'game', 'make', 'matchmaking', 'more', 'fair', 'chances', 'are', 'are', 'casual', 'player', 'are', ""n't"", 'really', 'competitive', 'aspect', 'game', 'especially', 'solo', 'queuing', ""n't"", 'have', 'good', 'time', 'toxicity', 'levels', 'are', 'manageable', 'players', 'focus', 'again', 'much', 'bigger', 'problem', 'playing', 'solo', 'voice', 'chat', 'is', 'mostly', 'harmless', 'experience', 'regarding', 'microtransactions', 'skins', 'are', 'putting', 'hours', 'game', ""n't"", 'have', 'pay', 'dime', 'pretty', 'much', 'anything', 'want', 'i', 'currently', 'only', 'know', 'skin', 'pack', 'outright', 'locked', 'paywall', 'level', 'rewards', 'are', 'generous', 'skins', 'cost', 'normal', 'currency', 'are', 'basically', 'free', 'especially', 'once', 'hit', 'level', 'paid', 'currency', 'drops', 'decent', 'amounts', 'level', 'ups', 'i', 'never', 'had', 'buy', 'skin', 'money', 'even', 'managed', 'gift', 'fairly', 'expensive', 'skin', 'issue', 'become', 'worse', 'better', 'actually', 'more', 'content', 'is', 'introduced', 'additional', 'levels', 'are', 'added', 'i', ""'m"", 'not', 'aware', 'developer', 'plans', 'add', 'more', 'levels', 'atm', 'like', 'competitive', 'online', 'games', 'are', 'bit', 'more', 'random', 'party', 'animals', 'comes', 'recommended', 'queue', 'times', 'are', 'not', 'long', 'right', 'now', 'game', 'is', 'not', 'annoyingly', 'random', 'also', 'kinda', 'depends', 'map', 'skillful', 'players', 'outmatch', 'luck', '%', 'time', 'i', 'say', 'bugs', 'are', 'basically', 'non', 'existent', 'is', 'also', 'big', 'plus', 'little', 'bugs', 'i', ""'ve"", 'encountered', 'have', 'been', 'more', 'fun', 'annoying']",0,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7269}",0.7269,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.07912311265969801,0.09523809523809523,0.09110119047619045,consistent,inconsistent,consistent,consistent,consistent
