"lilengineerboy","August 2007"," Regarding the factory hitch .. yeah, I'm glad we got it, but I'm not entirely sure what to attach to it. I know this is an old post but jeez, I was on vacation lol. If you do a lot of cycling, the hitch mounted racks are a great way to go, especially if any of the users are, eh, vertically challenged. I would look for one that folds away from the hatch to provide access, and also has arms that fold down making it a lot easier to park when there are no bikes loaded.Was on a website looking at flatbed trailers ... could use it in place of a pickup truck bed when needed. A small one (5' x 8') runs $1000-1500, but I have no idea where to put it when I don't need it. I live in a covenant controlled neighborhood, so leaving it outside isn't going to fly with the HOA. Could put it in the garage, but that means that my car would be outside. Could find a storage lot to store it, but is it worth the money? The U-Haul 4x6 open trailer is $10/day, the 5x8 enclosed trailer is less than $20/day, with no license fees, no insurance fees and no storage issues. IMO, no, its not worth it to buy one. I have never been unable to get a trailer from U-Haul within 20 minutes of my house on 1 day's notice. "
"lilengineerboy","August 2007"," Personally, I think it's awful. What were they thinking? Doesn't making the wheelbase that much longer defeat the whole purpose of the vehicle? These were all over in Hawaii. The rental car places had Caravans, Wranglers, Mustang convertibles, and Sebrings. "
"guss","August 2007"," Jeep had to go somewhere with the Wrangler. They have been using the same 2 door design since Patton.Personally I would have liked them to bring back their pick-up truck first, but the 4 door seems to be doing well. "
"jefferyg","August 2007"," I say if you want a 4-door Jeep, buy a Cherokee. A four door Wrangler - it's like a 4-door Mustang or a 4-door VW Beetle - it just ain't right. Some vehicles are iconic and I believe they are just better left alone. "
"stever","August 2007"," I've seen more than a few posts where folks wanted the 4 door Wrangler because it would be easier to haul their kids around, and they thought they may be a little safer with a little more sheet metal around them.Everytime a photo of a Jeep pickup (aka Scrambler?) is posted in the Wrangler discussions, there's always a few people insisting they'd buy one in a minute. "
"michaellno","August 2007"," I think the proportions of the 4 door Wrangler are just about perfrect. My wife has a co-worker who has one, and I think it looks pretty cool. I suspect the longer wheelbase would remove some of the harshness from the ride.The itch is back - the newness of the VUE lasted all of two weeks. Stopped by a local Nissan dealer and took a close look at the Altima Coupe. 2.5S with the CVT and the convenience package ($5100!), which includes leather, sunroof, keyless start and a whole bunch of other stuff.The one I looked at was white with charcoal leather. Not my favorite color combination, but the inside was nicely laid out. Plenty of room for driver and passenger, but I can't imagine anyone over 5'6"" being comfortable in the back seat. Tilt and telescoping wheel was nice. Trunk space was abysmal - yeah, I know it's a coupe, and all that swoopy styling has to have a price paid somewhere, but that trunk was shallow.MSRP was something like $26,xxx, which is hard to swallow for a 4 banger. "
"akangl","August 2007"," The itch is back - the newness of the VUE lasted all of two weeks. Wow, I thought I was bad. The Pilot is coming up on 6 weeks old and I'm still content with it, haven't even looked at another car. Still very much enjoy driving the Pilot, turned 3000 miles on Monday. "
"kyfdx","August 2007"," Labor Day is this coming Monday!!  "
"mark156","August 2007"," A friend of mine bought a Honda Pilot (white with brownish leather)...she loves it. Sold her Volvo wagon privately as she didn't want to muddy the waters. She got $5,000 off of the Pilot. Discounts on the CR-V are slim to none.Mark  "
"guss","August 2007"," .....turned 3000 miles on Monday. You must have not driven it for 5 of those 6 weeks. "
"michaellno","August 2007"," You must have not driven it for 5 of those 6 weeks.She didn't .. went to the lower 48 to pick up some horses with a friend.I only drive the VUE on weekends, so I don't really feel like I got a new car. The GO (AutoNation) dealerships are offering their semi-regular ""120%"" trade in deal, where you get 20% over trade in value, with the standard deductions for mileage, condition, etc.If they use NADA (I can't read the fine-print on the TV ads to tell), then my L300 would fetch almost $11K in trade value. Gives me about $10K of equity to play with.Perhaps I'll hit the GO Nissan dealer at lunch today and see what they would give me for it in trade. "
"guss","August 2007"," What are you looking at ? "
"dad23","August 2007"," I can't read the fine-print on the TV ads to tellAllow me to help ""Book value is based upon Kelley Blue Book Trade-In value including deductions for equipment, mileage and condition of vehicle. Offer not valid on damaged vehicles. Negative equity applied to new loan balance. See store for details."" "
"akangl","August 2007"," You must have not driven it for 5 of those 6 weeks. The Pilot sat for over 3 weeks while I was gone, otherwise I'm afraid I'd be painfully close to the 6000 mile mark. Trying to stretch it out a bit, need to get the ESC before 6000 miles. "
"akangl","August 2007"," Labor Day is this coming Monday!! Cute, but not gonna happen. :P I'm very happy with my Pilot. Its averaging 20 mpg in mixed driving, would probably do better if my leadfoot stayed out of it. "
"akangl","August 2007"," A friend of mine bought a Honda Pilot (white with brownish leather)...she loves it. Sold her Volvo wagon privately as she didn't want to muddy the waters. She got $5,000 off of the Pilot. Discounts on the CR-V are slim to none. I got $3800 off of mine, would have gotten more if it wasn't for the trade. GM was trying to hold some profit in order to deal with a trade he didn't want and didn't know what to do with. Not sure what he ended up doing with it, but its gone.I liked the CR-V, but I think it would have been too small, we are very happy with the size of the Pilot. Any smaller and the Labor day bet would come true, lol.  "
"michaellno","August 2007"," dad - thanks for the clarification.kbb.com shows my car valued at $8925 for ""good"" condition. So, 120% of that is $10,710. I owe about $1400 on it, so the equity should be $9310.guss - at the moment, I'm looking at the Nissan Altima Coupe, but since I'm fickle who knows. GO has 17 makes that they sell in the metro Denver area, including Lamborghinis.GO Dealership WebsiteKBB ""excellent"" is $9600, and ""fair"" is $7745. Anyone want to guess which value I'll be given at the dealer? "
